approach,model,mae,rmse,r2
MLP Residual,RF,86.45976154042582,224.13616353746266,0.936643524331092
MLP Residual,XGB,103.7293947941116,290.42664638210385,0.8936248800681518
MLP Residual,LGBM,90.90780788483055,228.22861589034645,0.9343087787695494
