epoch,train_loss,train_rmse,train_mae,train_bias,train_r2,val_rmse,val_mae,val_bias,val_r2,val_teacher_rmse,train_teacher_rmse,lr
1.0,1075641.1609042552,1053.4458420251517,538.9656982421875,-537.5711669921875,-0.3519815142339471,991.6977622108975,519.0885620117188,-517.7469482421875,-0.3745878575299597,196.7724091147552,262.1930233171738,0.001
2.0,1036162.6170212766,1036.4426091127589,511.537109375,-503.4178771972656,-0.3086901834008846,974.3116660153338,491.5051574707031,-483.58428955078125,-0.32681276782605106,196.7724091147552,262.1930233171738,0.001
3.0,1003770.5771276596,1017.1133480571135,485.4591979980469,-468.1839599609375,-0.26033220690229575,954.5834338171337,465.3029479980469,-448.00604248046875,-0.2736251404587575,196.7724091147552,262.1930233171738,0.001
4.0,960329.3058510638,995.6851722826339,454.3863220214844,-439.4059753417969,-0.20778715424349348,932.7292707741647,433.9203186035156,-418.7752380371094,-0.21597612709239233,196.7724091147552,262.1930233171738,0.001
5.0,912817.9481382979,972.8318242734716,426.62945556640625,-407.0077819824219,-0.15298024278539324,909.4954828139198,405.9460144042969,-385.97955322265625,-0.15615198603748315,196.7724091147552,262.1930233171738,0.001
6.0,872977.5013297872,948.6124318865385,401.1243591308594,-380.3583679199219,-0.09628620879023897,884.9529668250442,380.6697998046875,-359.2738037109375,-0.09459690520835062,196.7724091147552,262.1930233171738,0.001
7.0,826029.9521276596,923.3067084641125,375.5558776855469,-350.85479736328125,-0.038576063326607235,859.3764912521583,355.42047119140625,-329.7078552246094,-0.03224021569951785,196.7724091147552,262.1930233171738,0.001
8.0,777028.4135638297,897.2871938326275,352.7747497558594,-319.432373046875,0.019134936934257496,833.1643882654896,333.0135498046875,-298.4798889160156,0.02976880451763897,196.7724091147552,262.1930233171738,0.001
9.0,733654.8138297872,870.6718825732333,332.6355895996094,-299.0039367675781,0.0764607316871686,806.3769158161691,313.21685791015625,-278.03619384765625,0.09115460679959331,196.7724091147552,262.1930233171738,0.001
10.0,681431.6090425532,843.3187317502618,312.8838806152344,-277.0470275878906,0.13357730266559742,778.8605786141438,293.5490417480469,-255.97906494140625,0.15212216415397495,196.7724091147552,262.1930233171738,0.001
11.0,638140.8676861703,815.5949657825312,295.0213928222656,-256.5509033203125,0.18960752477396414,751.0771097314297,275.8105163574219,-235.85450744628906,0.21153414716130514,196.7724091147552,262.1930233171738,0.001
12.0,588774.0791223404,787.5160665768382,275.71405029296875,-231.47012329101562,0.24444658549734788,723.1132122895685,257.0229187011719,-210.70553588867188,0.26915306444331766,196.7724091147552,262.1930233171738,0.001
13.0,547660.0438829787,759.4790213564311,258.11474609375,-216.26771545410156,0.2972871567057326,695.2744035749377,239.7823944091797,-195.843505859375,0.3243429399451505,196.7724091147552,262.1930233171738,0.001
14.0,503157.52260638296,731.5580794075668,242.4402313232422,-190.8513641357422,0.34800547472177,667.6826162535581,224.62554931640625,-170.5379638671875,0.3769054179440914,196.7724091147552,262.1930233171738,0.001
15.0,465225.94946808513,703.7707156129613,226.63201904296875,-173.40367126464844,0.39659527023942975,640.2989697343033,209.62551879882812,-153.8626251220703,0.4269672509056269,196.7724091147552,262.1930233171738,0.001
16.0,426453.75199468085,676.4145879574831,210.8409423828125,-162.22476196289062,0.4425932065124838,613.3373344627748,194.352783203125,-143.73110961914062,0.47420961545774587,196.7724091147552,262.1930233171738,0.001
17.0,387253.3929521277,649.663718498505,197.83712768554688,-144.4446563720703,0.4858100854327442,587.1989649838541,182.30621337890625,-126.05046844482422,0.5180695142631092,196.7724091147552,262.1930233171738,0.001
18.0,355403.6785239362,623.4397459111528,186.00814819335938,-128.64706420898438,0.5264833010580767,562.168085806756,171.72657775878906,-111.14083099365234,0.558280867027481,196.7724091147552,262.1930233171738,0.001
19.0,321539.1133643617,598.558716295584,174.8704071044922,-115.9269790649414,0.5635245255057453,538.0429248449639,161.85447692871094,-99.68221282958984,0.5953796825058909,196.7724091147552,262.1930233171738,0.001
20.0,294124.748337766,574.1434574438192,166.30487060546875,-110.06780242919922,0.5984060445890503,514.3112266370681,154.14907836914062,-95.17229461669922,0.6302860432203699,196.7724091147552,262.1930233171738,0.001
21.0,268222.3833111702,551.674316956587,158.66897583007812,-92.03690338134766,0.6292237917367497,492.55367470692994,147.29556274414062,-77.66384887695312,0.6609053297902326,196.7724091147552,262.1930233171738,0.001
22.0,243350.38065159574,529.0238767317347,149.4183807373047,-84.32276916503906,0.6590451485880282,470.57870669718983,138.92221069335938,-71.325439453125,0.6904873665746585,196.7724091147552,262.1930233171738,0.001
23.0,220195.77094414894,507.9457904484022,142.83230590820312,-81.0604476928711,0.6856734557339849,450.18606828274727,133.48422241210938,-68.67677307128906,0.7167317244908953,196.7724091147552,262.1930233171738,0.001
24.0,198066.48188164894,486.8723374582617,136.73223876953125,-84.16912078857422,0.711213739616006,429.5398824071937,128.19735717773438,-72.96114349365234,0.7421181218145456,196.7724091147552,262.1930233171738,0.001
25.0,180018.82696143616,466.8025123078368,130.5387725830078,-67.29383850097656,0.7345316831020461,410.06586828310225,122.70391845703125,-56.25470733642578,0.764971200867283,196.7724091147552,262.1930233171738,0.001
26.0,161525.467918883,447.8014592858485,124.1681137084961,-64.51287078857422,0.7557034488264125,391.81732948698726,117.13921356201172,-54.324581146240234,0.7854240137698016,196.7724091147552,262.1930233171738,0.001
27.0,146198.81515957447,429.95521025163316,119.04903411865234,-55.61491775512695,0.7747873612102012,373.9408084420701,112.31587219238281,-45.98359298706055,0.8045572512573584,196.7724091147552,262.1930233171738,0.001
28.0,130558.12716090426,414.2446410901279,115.09790802001953,-56.02044677734375,0.7909452091665148,359.05936705051636,109.3678970336914,-46.13288116455078,0.819803496933561,196.7724091147552,262.1930233171738,0.001
