epoch,train_loss,mean_beta,train_rmse,val_rmse,val_mae,val_bias,val_r2,val_teacher_rmse,lr
1.0,1091758.2021276595,0.8255601537988541,1031.8594514892386,1003.9937197989842,503.9537048339844,-496.8069763183594,-0.3241186380155492,244.14115486523167,0.001
2.0,1035664.2367021276,0.8255825093451966,1000.2555846989925,972.107998472501,467.66351318359375,-430.83966064453125,-0.24134911581732021,244.14115486523167,0.001
3.0,961245.402925532,0.8256610390987802,964.4986999200876,935.9349996914168,415.7217712402344,-394.6781005859375,-0.15068455182456586,244.14115486523167,0.001
4.0,891780.4321808511,0.8256213170416812,926.4586831447582,897.5030626454453,376.43841552734375,-350.2606506347656,-0.05812453526457784,244.14115486523167,0.001
5.0,820137.664893617,0.8256109826108242,886.9547426991496,857.6018583669662,341.7027282714844,-305.1346740722656,0.03386829776433409,244.14115486523167,0.001
6.0,748957.4827127659,0.8256329868702178,846.3132054723867,816.6281650767985,311.7529602050781,-273.3589782714844,0.12398081967779528,244.14115486523167,0.001
7.0,678542.3929521276,0.8256753087043762,804.7969782602377,774.7061449169631,284.64019775390625,-241.27317810058594,0.21161399235468392,244.14115486523167,0.001
8.0,613914.9109042553,0.8255332086948638,763.0251519373252,732.5539657094677,257.7978820800781,-207.5113525390625,0.2950729860557373,244.14115486523167,0.001
9.0,546885.0551861703,0.825542853233662,721.7318415470033,690.8386292837649,237.20074462890625,-179.25286865234375,0.37307132585423874,244.14115486523167,0.001
10.0,487928.40824468085,0.8256607892665457,681.0644610947762,649.6098716691544,213.831298828125,-160.4204559326172,0.4456677597332416,244.14115486523167,0.001
11.0,435395.12367021275,0.8255004033129266,642.0934000615805,609.972712969458,195.1071319580078,-138.2037353515625,0.5112511810673296,244.14115486523167,0.001
12.0,385124.2253989362,0.825701633666424,605.1661142051496,572.5425341730555,179.7700958251953,-116.68067169189453,0.5693936617213897,244.14115486523167,0.001
13.0,344478.8553856383,0.825579786554296,570.9136511649406,537.6863755885548,167.8473663330078,-102.73509979248047,0.62022797499441,244.14115486523167,0.001
14.0,303420.9152260638,0.8256362017164839,538.4895149717519,504.946906322222,154.22332763671875,-88.9222183227539,0.6650682352930377,244.14115486523167,0.001
15.0,269864.80285904254,0.8256280447574372,508.1450835808065,475.01175857928484,145.31478881835938,-80.16887664794922,0.7036031204907878,244.14115486523167,0.001
