epoch,train_loss,train_rmse,train_mae,train_bias,train_r2,val_rmse,val_mae,val_bias,val_r2,val_teacher_rmse,train_teacher_rmse,lr
1.0,1047235.8057795699,1044.1178579621228,532.0877075195312,-530.2539672851562,-0.3475461716955299,1016.3716271821762,523.2681274414062,-521.294189453125,-0.3569691426939823,244.14115486523167,251.78373587017313,0.001
2.0,1014847.5645161291,1026.5803988860696,504.61334228515625,-494.8277893066406,-0.302658394957962,998.6647692381692,495.9783630371094,-485.8680114746094,-0.3100997523676696,244.14115486523167,251.78373587017313,0.001
3.0,975666.0920698924,1006.0445346668962,481.8319091796875,-450.68048095703125,-0.25106253683218505,977.9471961209695,473.8802490234375,-441.7206115722656,-0.25630682157958473,244.14115486523167,251.78373587017313,0.001
4.0,932312.6169354839,983.8188623300323,463.5925598144531,-399.25018310546875,-0.1963958469306608,955.5507507599691,456.4659423828125,-390.295166015625,-0.19942313740845408,244.14115486523167,251.78373587017313,0.001
5.0,887758.6579301076,961.0399942347324,454.90185546875,-343.01593017578125,-0.14163567086809614,932.6530315946798,448.5416259765625,-333.75360107421875,-0.14262867487242636,244.14115486523167,251.78373587017313,0.001
6.0,843867.6505376344,934.4096606783164,412.6775817871094,-336.5596923828125,-0.0792430158224211,905.6299909934894,405.2286376953125,-329.2613220214844,-0.07737402011785632,244.14115486523167,251.78373587017313,0.001
7.0,790078.8071236559,907.3722367236392,368.19097900390625,-346.7919921875,-0.01769017265330941,878.1960269113005,360.49462890625,-339.3888854980469,-0.013089565175597118,244.14115486523167,251.78373587017313,0.001
8.0,740629.8447580645,879.4289146790411,345.945556640625,-305.66070556640625,0.044025983149692194,849.9474444438615,338.6280517578125,-298.412353515625,0.05103749943586744,244.14115486523167,251.78373587017313,0.001
9.0,689439.4324596775,849.8549068065447,323.16229248046875,-279.65777587890625,0.10724111813731074,820.1119982150082,316.148193359375,-273.49322509765625,0.11649047174344418,244.14115486523167,251.78373587017313,0.001
10.0,637844.7372311827,819.0690154096136,301.2357177734375,-255.61904907226562,0.1707497679725688,788.9930971672013,294.3956298828125,-250.0421600341797,0.1822673969125519,244.14115486523167,251.78373587017313,0.001
