epoch,train_loss,mean_beta,train_rmse,val_rmse,val_mae,val_bias,val_r2,val_teacher_rmse,lr
1.0,1050034.819148936,0.6999999893472549,1031.8576444662049,1003.9918825594622,503.9502868652344,-496.80303955078125,-0.3241137919277308,244.14115486523167,0.001
2.0,992257.2021276596,0.6999999893472549,1000.2400998664025,972.0912723667277,467.3657531738281,-431.2377624511719,-0.2413063988393267,244.14115486523167,0.001
3.0,918861.5319148937,0.6999999893472549,964.4849934485042,935.9232847015586,415.6510925292969,-394.71954345703125,-0.15065574603464738,244.14115486523167,0.001
4.0,848711.1130319149,0.6999999893472549,926.4262828979776,897.4685289097591,375.99481201171875,-351.2254333496094,-0.05804310871231211,244.14115486523167,0.001
5.0,778434.7180851063,0.6999999893472549,886.9162502904609,857.5551349427224,341.064453125,-307.0030517578125,0.03397356747960978,244.14115486523167,0.001
6.0,707276.9614361703,0.6999999893472549,846.3044542001791,816.5696967708657,311.45697021484375,-280.0859680175781,0.12410625626214722,244.14115486523167,0.001
7.0,636589.9474734042,0.6999999893472549,804.6749814920064,774.5027991233129,282.9513854980469,-242.10983276367188,0.2120278110384407,244.14115486523167,0.001
8.0,572795.9740691489,0.6999999893472549,762.8514136065623,732.1839587133595,256.6765441894531,-209.19822692871094,0.2957849119153696,244.14115486523167,0.001
9.0,505551.89694148937,0.6999999893472549,721.3513112201184,690.1844139834085,234.12608337402344,-185.3369140625,0.37425815042318966,244.14115486523167,0.001
10.0,446839.28125,0.6999999893472549,680.5356761262858,648.7546582252946,211.9136505126953,-156.61155700683594,0.4471263592589215,244.14115486523167,0.001
11.0,392919.1283244681,0.6999999893472549,641.0391594403411,608.344383663863,191.2868194580078,-133.63563537597656,0.5138571394997923,244.14115486523167,0.001
12.0,342251.58510638296,0.6999999893472549,603.2157749293109,569.6139889609476,176.40391540527344,-108.10174560546875,0.5737874837706997,244.14115486523167,0.001
13.0,300191.3115026596,0.6999999893472549,568.2098098282114,533.7268665929416,162.51173400878906,-101.69474792480469,0.6258006440192267,244.14115486523167,0.001
14.0,259320.38464095743,0.6999999893472549,533.6660674428039,498.5503489575614,150.25125122070312,-82.02325439453125,0.6735001730928041,244.14115486523167,0.001
15.0,223516.5744680851,0.6999999893472549,501.5169705354565,466.4066653406658,139.96241760253906,-84.21600341796875,0.7142446285917139,244.14115486523167,0.001
16.0,193824.7142619681,0.6999999893472549,472.3701945265121,436.7005499006619,131.0648193359375,-76.0479507446289,0.7494857794568239,244.14115486523167,0.001
17.0,167787.84541223405,0.6999999893472549,444.4349913232356,408.5692221321791,122.24906921386719,-53.73704147338867,0.780721424246868,244.14115486523167,0.001
18.0,144424.36934840426,0.6999999893472549,419.34552642273576,384.7162589541893,116.46389770507812,-50.06776809692383,0.8055777395755799,244.14115486523167,0.001
19.0,126310.80385638298,0.6999999893472549,398.7421164970704,363.9715859887426,111.44416046142578,-38.39628601074219,0.8259797178730195,244.14115486523167,0.001
20.0,109706.35596742021,0.6999999893472549,378.6041458409652,344.7446465228562,107.43705749511719,-36.71826171875,0.8438794876494039,244.14115486523167,0.001
21.0,95052.10546875,0.6999999893472549,360.9809281683379,327.7739894935215,102.0516357421875,-28.299158096313477,0.8588717746122341,244.14115486523167,0.001
22.0,84521.6636469415,0.6999999893472549,345.57155195868415,313.0684542443331,99.3301010131836,-29.553165435791016,0.8712511009165781,244.14115486523167,0.001
23.0,74210.31956449468,0.6999999893472549,331.87617602013404,300.4403558667391,95.95967102050781,-24.828048706054688,0.881428192117939,244.14115486523167,0.001
24.0,66366.42270611702,0.6999999893472549,321.0069578198024,289.61508138983044,93.44422912597656,-17.32579231262207,0.8898188620945011,244.14115486523167,0.001
25.0,59775.9452293883,0.6999999893472549,311.6656449073276,282.852184162869,91.54243469238281,-20.495899200439453,0.8949045341545039,244.14115486523167,0.001
26.0,54476.07334607713,0.6999999893472549,302.5747490746065,274.7600783085744,89.89297485351562,-11.883116722106934,0.9008318596542525,244.14115486523167,0.001
27.0,51048.380236037236,0.6999999893472549,295.5489787454112,268.8666084149811,87.3630599975586,-20.216428756713867,0.905040450863413,244.14115486523167,0.001
28.0,46657.914228723406,0.6999999893472549,290.1639964972838,263.25860679376905,87.93923950195312,-7.523129940032959,0.9089604581614048,244.14115486523167,0.001
29.0,44152.92308011968,0.6999999893472549,285.4389187806264,260.47703165310656,86.43791198730469,-14.00931453704834,0.910874131603334,244.14115486523167,0.001
30.0,41693.32330452128,0.6999999893472549,281.1112032768641,258.3604668277336,86.16361236572266,-4.463748931884766,0.9123166715133957,244.14115486523167,0.001
31.0,39845.83327792553,0.6999999893472549,276.83585683970455,254.48152782256815,85.10818481445312,-5.115184783935547,0.9149298040498232,244.14115486523167,0.001
32.0,38465.21409574468,0.6999999893472549,274.25496605698,253.51081014837806,85.07794952392578,-2.891495704650879,0.9155775653607033,244.14115486523167,0.001
33.0,36563.17264378325,0.6999999893472549,270.94997292210854,250.4328220536486,84.66350555419922,-8.749853134155273,0.9176151413007536,244.14115486523167,0.001
34.0,35229.24889876995,0.6999999893472549,267.9254094261031,248.629331263291,83.22416687011719,-4.968827247619629,0.918797457040575,244.14115486523167,0.001
35.0,33980.545752992024,0.6999999893472549,265.11341698398843,248.12682631968127,83.76084899902344,-5.531464099884033,0.9191253623917132,244.14115486523167,0.001
36.0,33151.77570229388,0.6999999893472549,262.93492903038907,246.79105850532525,82.57139587402344,-11.597704887390137,0.9199937808167821,244.14115486523167,0.001
37.0,32151.837765957447,0.6999999893472549,260.5779180363218,245.05688117137933,82.29952239990234,-15.128983497619629,0.9211142225284727,244.14115486523167,0.001
38.0,31097.339760638297,0.6999999893472549,258.69958085208333,243.79534768270253,82.4386978149414,-10.265567779541016,0.9219243274855373,244.14115486523167,0.001
39.0,30438.10598819814,0.6999999893472549,256.49125283248634,243.1120814214472,82.0603256225586,-2.2105512619018555,0.9223613474562211,244.14115486523167,0.001
40.0,29455.16568317819,0.6999999893472549,255.21297319628027,241.60195716900543,82.2739028930664,-4.950524806976318,0.9233228782264497,244.14115486523167,0.001
41.0,28867.96011677194,0.6999999893472549,253.13979846406193,240.57653772172992,81.94247436523438,-5.50439977645874,0.9239723709544215,244.14115486523167,0.001
42.0,28196.197286402927,0.6999999893472549,251.89664732741343,240.57221752317665,83.38833618164062,0.8041638731956482,0.9239751014908818,244.14115486523167,0.001
43.0,28099.273832280585,0.6999999893472549,250.4862221208911,240.6162853656848,83.2366943359375,4.007001876831055,0.9239472465695017,244.14115486523167,0.001
44.0,27436.96097905585,0.6999999893472549,248.90512036536813,239.24262325987002,82.04925537109375,-2.465214252471924,0.9248131279203546,244.14115486523167,0.001
45.0,27009.6337890625,0.6999999893472549,249.09670218897688,238.95471161566184,83.00878143310547,4.783298015594482,0.9249939832398862,244.14115486523167,0.001
46.0,26491.469113613697,0.6999999893472549,248.6754562301525,238.58146674240052,83.52191925048828,4.151857852935791,0.9252281175375341,244.14115486523167,0.001
47.0,26319.42322556516,0.6999999893472549,245.92820543942852,237.47583174580325,82.14552307128906,3.2382616996765137,0.9259195279425319,244.14115486523167,0.001
48.0,26177.667012965427,0.6999999893472549,245.3758103183071,237.01255795397236,82.42903137207031,-3.179018974304199,0.9262082820884083,244.14115486523167,0.001
49.0,25579.173017785903,0.6999999893472549,244.83382490854072,238.54984141989962,81.78778839111328,-11.250954627990723,0.9252479390953691,244.14115486523167,0.001
50.0,25280.191717918882,0.6999999893472549,242.76765332496188,236.90582973772652,81.29158020019531,-5.9566473960876465,0.9262747248563833,244.14115486523167,0.001
51.0,24871.077418550532,0.6999999893472549,242.47351094744002,235.7480761672078,81.39904022216797,-8.582195281982422,0.9269935516992286,244.14115486523167,0.001
52.0,24914.669049202126,0.6999999893472549,242.22619690642168,236.85428874006163,82.5481948852539,-5.45568323135376,0.9263068005624965,244.14115486523167,0.001
53.0,24343.313455784573,0.6999999893472549,240.60996388280694,236.40887811600723,81.5461196899414,-11.283214569091797,0.9265837038956266,244.14115486523167,0.001
54.0,24212.07361619016,0.6999999893472549,240.20254769237752,235.7709931933282,81.90747833251953,0.9333932399749756,0.9269793571231346,244.14115486523167,0.001
55.0,23893.195104720744,0.6999999893472549,239.17601369041284,234.43163573619358,81.5199966430664,-2.6247568130493164,0.9278066255684092,244.14115486523167,0.001
56.0,23848.198335688165,0.6999999893472549,239.42103811531683,234.1173693513002,81.30400085449219,-2.6004245281219482,0.9280000529068668,244.14115486523167,0.001
57.0,25980.734582779256,0.6999999893472549,237.80127454364776,235.0826844382334,81.18311309814453,-3.0689480304718018,0.9274050870368689,244.14115486523167,0.001
58.0,23335.62399227061,0.6999999893472549,236.73442894177614,234.65123805549442,80.47052764892578,-4.9041008949279785,0.9276713088659424,244.14115486523167,0.001
59.0,23243.226998836435,0.6999999893472549,236.7192339142682,234.5351472323939,81.46263885498047,-6.660105228424072,0.9277428586286931,244.14115486523167,0.001
60.0,23173.676539644282,0.6999999893472549,236.38681911037818,233.3022287278003,81.13600158691406,-2.9509847164154053,0.9285005532287502,244.14115486523167,0.001
61.0,22891.727102726065,0.6999999893472549,235.31565843803378,232.85010534294,81.54595947265625,2.558706283569336,0.9287774065511506,244.14115486523167,0.001
62.0,22666.36429936835,0.6999999893472549,234.31457435046107,232.3751335344703,81.1680679321289,-7.076103687286377,0.9290676724434204,244.14115486523167,0.001
63.0,22639.101541722073,0.6999999893472549,233.83593502309154,233.12781700275937,80.5501937866211,-5.872658729553223,0.928607416164773,244.14115486523167,0.001
64.0,22990.84306432846,0.6999999893472549,233.51357567891688,232.18339388273967,80.43799591064453,-9.09885025024414,0.9291846809070188,244.14115486523167,0.001
65.0,22088.36651221742,0.6999999893472549,232.14353292518481,232.7246640968611,80.65801239013672,-6.256535530090332,0.9288541240971759,244.14115486523167,0.001
66.0,21993.204413231382,0.6999999893472549,231.95120569499647,232.72581872972464,81.0760269165039,-3.2125046253204346,0.9288534181335814,244.14115486523167,0.001
67.0,21962.96228806516,0.6999999893472549,231.18375607381506,232.2015752097732,80.4791030883789,-7.904523849487305,0.9291735899597815,244.14115486523167,0.001
68.0,21683.41420794548,0.6999999893472549,230.75623053302817,231.59154242785831,80.8386001586914,-6.278280258178711,0.929545247013455,244.14115486523167,0.001
69.0,21643.04608543883,0.6999999893472549,230.66099980724965,232.5740225028743,81.07622528076172,-12.602781295776367,0.9289461990776261,244.14115486523167,0.001
70.0,21387.151429521276,0.6999999893472549,229.27792594833568,231.39627042216705,80.26074981689453,-8.337373733520508,0.9296640081793763,244.14115486523167,0.001
71.0,21379.052173371012,0.6999999893472549,229.11004923171978,231.89242689978627,80.88643646240234,-12.003456115722656,0.9293620580104291,244.14115486523167,0.001
72.0,21126.3579517121,0.6999999893472549,229.11909480335385,230.67816382616087,81.31391143798828,-3.942491292953491,0.9300998869953758,244.14115486523167,0.001
73.0,21183.265687333776,0.6999999893472549,227.754655753797,231.0635682266962,80.90809631347656,1.098230004310608,0.9298661213412649,244.14115486523167,0.001
74.0,20979.720682347073,0.6999999893472549,227.83138339605978,229.7440033411338,80.74262237548828,-1.281029462814331,0.9306648794183694,244.14115486523167,0.001
75.0,20937.589428191488,0.6999999893472549,226.58561381961923,229.12844779765575,80.24302673339844,-1.437498688697815,0.9310359223290495,244.14115486523167,0.001
76.0,20613.218168218085,0.6999999893472549,227.46400201819523,231.71803651967664,80.96429443359375,-4.094002723693848,0.9294682619580091,244.14115486523167,0.001
77.0,20684.26901180186,0.6999999893472549,226.2660053133604,230.4792116079189,82.3843765258789,6.759716510772705,0.9302204080298695,244.14115486523167,0.001
78.0,20398.141954787236,0.6999999893472549,225.19673927367558,231.35254243647805,80.3087387084961,-3.8211357593536377,0.9296905890799966,244.14115486523167,0.001
79.0,20409.967233211435,0.6999999893472549,226.32962464922812,230.78961565474023,81.36399841308594,-1.4269275665283203,0.9300323263969521,244.14115486523167,0.001
80.0,20297.218583776597,0.6999999893472549,224.87354271485256,229.90884796553948,80.93984985351562,-6.786137580871582,0.9305653458317056,244.14115486523167,0.001
