epoch,train_loss,train_rmse,train_mae,train_bias,train_r2,val_rmse,val_mae,val_bias,val_r2,val_teacher_rmse,train_teacher_rmse,lr
1.0,1106983.6210106383,1053.4423261676884,538.9617919921875,-537.5670776367188,-0.35197248981868956,991.6942068714341,519.0845336914062,-517.7428588867188,-0.3745780014671922,196.7724091147552,262.1930233171738,0.001
2.0,1066595.2938829786,1036.441392863036,511.5367126464844,-503.413818359375,-0.30868711194642184,974.3103981141423,491.5032653808594,-483.5820007324219,-0.3268093145852591,196.7724091147552,262.1930233171738,0.001
3.0,1033874.027925532,1017.1082767193375,485.5599060058594,-467.0404052734375,-0.260319638874535,954.5779325361221,465.3960876464844,-446.89324951171875,-0.27361046065317285,196.7724091147552,262.1930233171738,0.001
4.0,990760.9867021276,995.6708626903056,454.3194274902344,-439.26446533203125,-0.2077524388172005,932.7229390998801,433.97503662109375,-418.7156677246094,-0.2159596182534751,196.7724091147552,262.1930233171738,0.001
5.0,942718.6369680851,972.8030688877311,426.3642272949219,-408.3257751464844,-0.15291208321082062,909.4760277665237,405.8323059082031,-387.3133544921875,-0.15610252399718405,196.7724091147552,262.1930233171738,0.001
6.0,902334.8377659575,948.5537722239302,401.1042785644531,-380.7213439941406,-0.0961506301520989,884.9132557637797,380.81488037109375,-359.62451171875,-0.09449867031651515,196.7724091147552,262.1930233171738,0.001
7.0,855698.9800531915,923.2213339518859,375.47052001953125,-350.1118469238281,-0.03838400618109272,859.3197157330575,355.6861572265625,-328.7938232421875,-0.03210382835648451,196.7724091147552,262.1930233171738,0.001
8.0,806522.4986702128,897.1738283869923,352.3236083984375,-317.4443054199219,0.019382771030959534,833.1040434681878,333.017822265625,-296.3980407714844,0.029909344092702406,196.7724091147552,262.1930233171738,0.001
9.0,762971.3018617021,870.6423697460891,333.2009582519531,-301.135986328125,0.07652334033087183,806.4534733223127,314.56494140625,-280.3547668457031,0.09098202686005308,196.7724091147552,262.1930233171738,0.001
10.0,711100.1688829787,843.3238211538068,313.3431396484375,-273.3631286621094,0.13356684496345694,779.0067833872728,294.8080139160156,-252.0488739013672,0.15180381341176896,196.7724091147552,262.1930233171738,0.001
11.0,668031.5964095745,815.5644856421434,293.6542053222656,-253.26805114746094,0.1896680950714622,751.2366493643848,275.4851989746094,-232.4900360107422,0.21119914850111066,196.7724091147552,262.1930233171738,0.001
