epoch,train_loss,mean_beta,train_rmse,val_rmse,val_mae,val_bias,val_r2,val_teacher_rmse,lr
54.0,16814.253843916224,0.8164135940531467,247.2934602353745,235.2120963749241,82.17283630371094,-0.13616777956485748,0.9273251387058529,244.14115486523167,0.001
55.0,16497.763006981382,0.8162578788209469,247.41460033828076,234.70256738329152,81.20520782470703,-5.942232608795166,0.9276396619913219,244.14115486523167,0.001
56.0,16343.515676944813,0.8162859640222915,246.94364068842626,234.14789768086126,82.63262176513672,-3.8105852603912354,0.9279812744503284,244.14115486523167,0.001
57.0,17007.021609042553,0.8163831500296898,246.12028192957354,234.75403874860226,81.8379898071289,-0.16451117396354675,0.9276079205934183,244.14115486523167,0.001
58.0,15933.550511136968,0.8162584583810035,245.48086439613107,235.5691731878086,80.97223663330078,-13.538782119750977,0.9271043149807614,244.14115486523167,0.001
59.0,15798.280855219415,0.8163300524366662,244.28161895459021,234.24576064078573,81.7512435913086,-3.7033278942108154,0.9279210608965578,244.14115486523167,0.001
60.0,15651.010586353059,0.8162492932157314,244.6854707016065,233.07111900634027,81.94381713867188,-0.6393166184425354,0.9286421380979066,244.14115486523167,0.001
61.0,15425.616491439494,0.8164255390775964,243.58763508303122,233.08533410707224,81.24415588378906,-8.919422149658203,0.9286334335434139,244.14115486523167,0.001
62.0,15245.533649850398,0.816420687005875,243.31484494813137,232.94588257642482,81.05363464355469,-7.9993438720703125,0.9287188031343143,244.14115486523167,0.001
63.0,15338.420004986701,0.8163284710113038,242.80883753205674,232.81082633246447,81.5431900024414,-3.954702377319336,0.9288014333132024,244.14115486523167,0.001
64.0,15544.418031083776,0.8163455420352043,241.82824436852164,232.3607304504756,80.83414459228516,-6.017658710479736,0.9290764652311374,244.14115486523167,0.001
65.0,14825.97153424202,0.8163024554861352,241.1097769352822,232.2238115022544,80.78385925292969,-7.388995170593262,0.9291600242277066,244.14115486523167,0.001
66.0,14670.891663896276,0.8163572752729376,240.59703975847958,232.99799501644213,81.1379165649414,-3.0464694499969482,0.9286869068624712,244.14115486523167,0.001
67.0,14633.618693899602,0.8162402447233809,241.9967207448652,232.00746698636146,81.8797378540039,1.4511775970458984,0.9292919547238087,244.14115486523167,0.001
68.0,14425.078374335106,0.8163067749206055,241.17869990902344,231.27806322520692,82.9276123046875,6.31463098526001,0.929735851142032,244.14115486523167,0.001
69.0,14314.91443650266,0.8162340179402777,240.06368573137053,232.05794227465603,81.07964324951172,-8.29390811920166,0.9292611850485801,244.14115486523167,0.001
70.0,14262.20958693484,0.8162923341101789,239.87305775180482,231.70575845933374,81.60984802246094,-8.056778907775879,0.9294757363005813,244.14115486523167,0.001
71.0,14273.364351313165,0.8163326560182774,238.85166576318224,230.68935222951347,80.80632019042969,-5.535981178283691,0.9300931062094376,244.14115486523167,0.001
72.0,13892.059601479388,0.8163561237619278,238.97841681006065,230.5029789659864,81.59425354003906,-8.755302429199219,0.930206015737837,244.14115486523167,0.001
73.0,13976.081750748006,0.8163715981422587,238.22225035923972,230.74616497926274,81.15707397460938,-3.1082258224487305,0.9300586694929164,244.14115486523167,0.001
74.0,13811.587807513299,0.8161957352719409,237.61081751877256,229.99753897390679,81.22136688232422,-6.573160648345947,0.9305117644461608,244.14115486523167,0.001
75.0,13790.165361120346,0.8162139844387135,237.5135425580698,230.56907399577014,80.88321685791016,1.8958659172058105,0.9301659841784516,244.14115486523167,0.001
76.0,13461.98933053524,0.8163272421410743,237.88565004728363,231.65480287017317,81.17938995361328,-7.488941192626953,0.9295067515872691,244.14115486523167,0.001
77.0,13447.20777925532,0.8163001651459552,237.14214249349533,230.60497734605818,81.78962707519531,0.33542367815971375,0.9301442339037913,244.14115486523167,0.001
78.0,13281.841661818484,0.8162684098203131,236.6223606524742,231.41582311642523,80.77869415283203,-1.0255240201950073,0.9296521210712161,244.14115486523167,0.001
79.0,13257.003480302526,0.8162923467920181,236.5198953747304,230.98698777808443,81.02474975585938,-5.949576377868652,0.9299126020037665,244.14115486523167,0.001
80.0,13011.305300448803,0.8163141456056149,235.51886125096442,230.04871262029172,81.53215789794922,0.7098065614700317,0.9304808392283951,244.14115486523167,0.0005
