epoch,train_loss,train_rmse,train_mae,train_bias,train_r2,val_rmse,val_mae,val_bias,val_r2,val_teacher_rmse,train_teacher_rmse,lr
1.0,1007605.1555851063,1005.613236030236,481.3430480957031,-449.9582214355469,-0.24999008747901086,977.5138358232074,473.440673828125,-440.94964599609375,-0.2551936472235057,244.14115486523167,251.78373587017313,0.001
2.0,899190.3617021276,947.6692075298239,408.55303955078125,-384.1109313964844,-0.11008988615042536,918.8998215299804,400.49957275390625,-377.6965026855469,-0.10917798366351494,244.14115486523167,251.78373587017313,0.001
3.0,781659.0452127659,886.0729462392246,348.6075134277344,-313.7994384765625,0.029526768692997418,856.6715916705268,341.5458068847656,-306.8509826660156,0.03596314558219116,244.14115486523167,251.78373587017313,0.001
4.0,674426.15625,823.0041896238935,303.55828857421875,-262.25103759765625,0.162762447950613,792.9480736520433,296.70538330078125,-256.62628173828125,0.1740487723681381,244.14115486523167,251.78373587017313,0.001
5.0,567751.4873670213,759.1843197236029,260.6006774902344,-211.79443359375,0.28757513922164235,728.3413005545066,254.6521759033203,-207.43785095214844,0.30315725826695616,244.14115486523167,251.78373587017313,0.001
6.0,471130.673537234,696.8473733925027,225.01597595214844,-172.7466583251953,0.39976689876477733,665.2562830243016,220.79336547851562,-169.31954956054688,0.4186430401203458,244.14115486523167,251.78373587017313,0.001
7.0,386609.37367021275,637.2311154543645,194.4554443359375,-142.77825927734375,0.4980753152864308,604.1267351849942,190.89312744140625,-141.34764099121094,0.520574624250318,244.14115486523167,251.78373587017313,0.001
8.0,313061.56815159577,582.6667915716507,174.38365173339844,-101.65399169921875,0.5803520166113487,547.608383272935,170.53660583496094,-101.68598937988281,0.6060826747216149,244.14115486523167,251.78373587017313,0.001
9.0,251985.59375,530.406322897547,152.5701904296875,-83.16889190673828,0.6522541208056993,494.41959445292645,148.98715209960938,-82.61780548095703,0.6788882079196665,244.14115486523167,251.78373587017313,0.001
10.0,198963.774268617,483.0671565275977,137.49887084960938,-74.59513092041016,0.7115572488425359,446.7205772703109,134.19143676757812,-74.1301040649414,0.7378578712337928,244.14115486523167,251.78373587017313,0.001
11.0,156307.1798537234,441.18802724864355,124.7640151977539,-64.33815002441406,0.7594019829856826,404.42272999665465,121.80601501464844,-63.843509674072266,0.7851496728951537,244.14115486523167,251.78373587017313,0.001
12.0,122718.84591090426,406.794287182105,115.6326904296875,-41.7989616394043,0.7954524426425574,369.28067603959784,113.10234832763672,-41.66911697387695,0.8208659806264982,244.14115486523167,251.78373587017313,0.001
13.0,96880.32388630319,377.7931440841399,109.37357330322266,-25.588584899902344,0.823577995626042,340.91725382996964,107.75718688964844,-26.29812240600586,0.8473267786661599,244.14115486523167,251.78373587017313,0.001
14.0,77617.24060837766,353.64617516999704,101.78504180908203,-26.459585189819336,0.8454095939734148,317.03857805204757,100.16875457763672,-27.37578582763672,0.8679649819413757,244.14115486523167,251.78373587017313,0.001
15.0,63107.40167885638,333.75308162039704,97.73764038085938,-18.39924430847168,0.8623122903503823,298.92954406071345,97.1903076171875,-19.1580810546875,0.8826177078910903,244.14115486523167,251.78373587017313,0.001
16.0,51335.27842420213,318.5757577616538,92.53373718261719,-18.65882682800293,0.874550175905851,284.84203408037894,91.73223114013672,-19.605554580688477,0.89342065102004,244.14115486523167,251.78373587017313,0.001
17.0,42099.959711602394,304.7921570259937,90.16181945800781,-18.47977638244629,0.8851708415495233,272.0269411236549,89.66596984863281,-19.291501998901367,0.9027949691920526,244.14115486523167,251.78373587017313,0.001
18.0,37112.005236037236,295.80371585941924,87.99571228027344,-15.407868385314941,0.8918436910633948,264.8010987150909,87.73881530761719,-16.661399841308594,0.9078904900523044,244.14115486523167,251.78373587017313,0.001
19.0,31792.132157995347,288.97132840366856,87.10493469238281,-6.180381774902344,0.8967823146272109,258.60358883823244,87.6482162475586,-7.469823837280273,0.9121515705784944,244.14115486523167,251.78373587017313,0.001
