epoch,train_loss,mean_beta,train_rmse,val_rmse,val_mae,val_bias,val_r2,val_teacher_rmse,lr
1.0,1074530.494680851,0.8618422480339699,1031.8651780807202,1003.9994723694825,503.9621887207031,-496.8196105957031,-0.32413381163164856,244.14115486523167,0.001
2.0,1017849.8244680851,0.8618322420627513,1000.2295893315478,972.078897255409,466.9090576171875,-431.915283203125,-0.24127479438504307,244.14115486523167,0.001
3.0,943946.6316489362,0.8619581207315973,964.5182029733439,935.9525485152769,415.7268981933594,-394.9451599121094,-0.15072770300458682,244.14115486523167,0.001
4.0,874802.7765957447,0.8619380618663545,926.4803166643264,897.5136645476648,376.1644287109375,-350.7379455566406,-0.058149533951677324,244.14115486523167,0.001
5.0,803352.2021276596,0.8618934306692569,886.9964750965443,857.6264645376664,341.1999206542969,-305.3857727050781,0.03381285678692769,244.14115486523167,0.001
6.0,732090.2300531915,0.8618727706848307,846.3578018417084,816.6043784982502,311.23504638671875,-276.434326171875,0.12403185195039745,244.14115486523167,0.001
7.0,661378.4348404255,0.8619416279995695,804.7977745983343,774.6118084076835,283.6290588378906,-242.23658752441406,0.21180598529588457,244.14115486523167,0.001
8.0,597242.5019946808,0.8617933811025417,762.8824754087609,732.2130958757825,255.92247009277344,-212.1553955078125,0.29572886251021624,244.14115486523167,0.001
9.0,530131.5006648937,0.8618875222003206,721.3711700806351,690.2437065911926,233.39251708984375,-192.1433563232422,0.3741506328989179,244.14115486523167,0.001
10.0,471098.81117021275,0.8618788389449424,680.5124297469523,648.8232223736775,211.82745361328125,-157.56004333496094,0.4470094913089435,244.14115486523167,0.001
11.0,418212.4867021277,0.861889141671201,641.45728654445,608.9380085198187,191.48422241210938,-138.30262756347656,0.5129079163452479,244.14115486523167,0.001
12.0,367682.3600398936,0.8619598010753063,603.5051047601867,569.9317186581826,175.68692016601562,-114.58040618896484,0.5733118699515538,244.14115486523167,0.001
13.0,325538.8743351064,0.8618900687136548,568.5481627774946,534.4572545625102,164.1980438232422,-98.45886993408203,0.6247757838018262,244.14115486523167,0.001
14.0,283621.69215425535,0.8619408011436462,534.2510726713655,500.0222269001601,150.8363800048828,-85.81330108642578,0.6715694662403338,244.14115486523167,0.001
15.0,248590.63397606384,0.861908495426178,502.2703302310455,467.92357843703394,140.09185791015625,-81.04744720458984,0.7123828586512665,244.14115486523167,0.001
16.0,217812.5427194149,0.8618294736172291,472.3292778763798,439.01809738458,132.21873474121094,-68.6551284790039,0.7468197917354408,244.14115486523167,0.001
17.0,190563.14611037233,0.8619225709996325,444.2316757127273,411.36223599174787,123.44373321533203,-59.5629768371582,0.7777131630197331,244.14115486523167,0.001
18.0,168056.58344414894,0.8618620240941961,419.909963772103,388.27139542600656,115.93366241455078,-52.992027282714844,0.8019678514679127,244.14115486523167,0.001
19.0,150093.43966090426,0.8618680847452042,399.8854205277232,369.7123182066125,112.71995544433594,-45.300689697265625,0.8204469660882153,244.14115486523167,0.001
20.0,133340.118018617,0.8619148807322725,380.42307209186316,352.0541403970337,107.55070495605469,-41.73640823364258,0.8371889718806751,244.14115486523167,0.001
21.0,118610.73828125,0.8619437331848956,363.7753800127893,336.0439011208618,104.10488891601562,-31.436298370361328,0.8516604552733866,244.14115486523167,0.001
22.0,108411.31349734042,0.861853413125302,348.9935901551393,324.3295726264246,101.22552490234375,-37.35960388183594,0.8618222852586208,244.14115486523167,0.001
23.0,98232.28831449468,0.8618222145324058,335.6594134260697,310.95103106456975,96.9440689086914,-33.94890213012695,0.8729867851571331,244.14115486523167,0.001
24.0,90214.9493849734,0.8618507283799192,324.1023598544244,300.030068402805,95.62181854248047,-20.655155181884766,0.8817518191386897,244.14115486523167,0.001
25.0,82695.28868849734,0.861917532504873,314.2942397286058,293.13133203251067,93.29472351074219,-25.631532669067383,0.8871271764391089,244.14115486523167,0.001
26.0,76844.55302526595,0.8619310488092139,305.4667339769237,285.4627356672632,89.9339599609375,-23.932937622070312,0.8929556490790013,244.14115486523167,0.001
27.0,74453.71027260639,0.861971730881549,298.4053320153373,279.5763383494956,89.73753356933594,-13.443561553955078,0.8973247588915736,244.14115486523167,0.001
28.0,68564.99941821808,0.861878161734723,292.8863305980682,275.20842350750036,88.3377456665039,-15.325728416442871,0.9005079564482296,244.14115486523167,0.001
29.0,65349.26865857713,0.8618946557349347,287.4486035033378,271.5829241286947,88.11756134033203,-17.09348487854004,0.9031120367655855,244.14115486523167,0.001
30.0,62145.651990525264,0.8618905785235953,282.43464070379,268.07751399946613,88.21327209472656,-5.642058849334717,0.905597024932864,244.14115486523167,0.001
31.0,59802.35233128325,0.8618954673726508,277.39226361062657,264.46422823240454,85.57173156738281,-13.5733060836792,0.9081246978275036,244.14115486523167,0.001
32.0,58204.70917137633,0.8619070091146104,274.2403160875969,261.70055056810384,86.59485626220703,-6.402597904205322,0.9100348768358487,244.14115486523167,0.001
33.0,55845.192549035906,0.8618646302121751,271.010940375771,259.9539353248587,85.53507995605469,-9.114873886108398,0.9112317416473653,244.14115486523167,0.001
34.0,53995.338430851065,0.8619054200801444,268.1812359093907,259.32235480778064,84.41665649414062,-13.968276023864746,0.9116625579449541,244.14115486523167,0.001
35.0,52418.39052111037,0.8618414921963469,264.36737692803695,257.32953274896187,84.32879638671875,-8.510183334350586,0.9130150398035373,244.14115486523167,0.001
36.0,51257.443504820476,0.861959235465273,261.9988361962778,255.23022565115963,83.90238189697266,-2.745866298675537,0.914428505869776,244.14115486523167,0.001
37.0,50020.51067985372,0.8618818102998936,259.31152071403613,254.82033061557706,83.34551239013672,-11.81287670135498,0.9147031376487893,244.14115486523167,0.001
38.0,48580.9097926363,0.8618934978830054,257.92421678265663,253.5052917259562,82.83512115478516,-15.492018699645996,0.9155812407352195,244.14115486523167,0.001
39.0,47918.10312084442,0.8618754326029027,254.14162119513296,251.9597254568268,83.3998794555664,-1.5639322996139526,0.9166074682179617,244.14115486523167,0.001
40.0,46150.04852684508,0.8619282321727022,253.50495608220905,251.83060558483845,82.89663696289062,-5.08638334274292,0.9166929173825512,244.14115486523167,0.001
