epoch,train_loss,train_rmse,train_mae,train_bias,train_r2,val_rmse,val_mae,val_bias,val_r2,val_teacher_rmse,train_teacher_rmse,lr
1.0,1074675.386968085,1042.6423341626453,535.7606811523438,-534.4085693359375,-0.35624768596958156,1036.1462529818323,533.0632934570312,-531.692138671875,-0.35736565051897795,250.60648389863343,250.18714684987174,0.001
2.0,1042336.3617021276,1025.5086727327596,508.1919860839844,-500.1745910644531,-0.31203970020548466,1018.9951496862644,505.4185791015625,-497.4479064941406,-0.31280120530808797,250.60648389863343,250.18714684987174,0.001
3.0,1003175.2965425532,1006.1279481070517,484.4984436035156,-459.4689636230469,-0.26291676097650973,999.6002592702724,481.09197998046875,-456.71185302734375,-0.26330278439022403,250.60648389863343,250.18714684987174,0.001
4.0,963459.8377659575,984.4238577591353,450.86920166015625,-436.5481872558594,-0.20901742997558226,977.9357104508794,447.35858154296875,-433.2427673339844,-0.2091365338982829,250.60648389863343,250.18714684987174,0.001
5.0,918286.9534574468,961.3776170818016,422.9260559082031,-403.7339782714844,-0.15307170288914262,954.9480402262556,418.8372802734375,-400.15386962890625,-0.15295993703253008,250.60648389863343,250.18714684987174,0.001
6.0,872343.7021276596,936.986046675623,397.9020080566406,-376.9024353027344,-0.09530368370863096,930.6802425502362,393.2021484375,-372.9780578613281,-0.09510489915288622,250.60648389863343,250.18714684987174,0.001
7.0,827225.1063829787,911.5036508298706,371.8205871582031,-345.50750732421875,-0.036537756427845514,905.4091393533199,366.6551513671875,-340.9796447753906,-0.036440753066568465,250.60648389863343,250.18714684987174,0.001
8.0,778281.9281914893,885.3765380505226,348.84027099609375,-318.6893310546875,0.022032731450434495,879.5955088091963,343.9469299316406,-313.5789489746094,0.02181558400924699,250.60648389863343,250.18714684987174,0.001
9.0,732598.5930851063,858.6805145247237,329.9827880859375,-295.089599609375,0.0801192791191031,853.3309945968047,325.8742370605469,-290.4560546875,0.07936014081047305,250.60648389863343,250.18714684987174,0.001
10.0,684420.9295212766,831.2306721621322,309.3738098144531,-274.4781799316406,0.13799175156140553,826.329486343171,305.5990905761719,-270.0749816894531,0.13670100858651768,250.60648389863343,250.18714684987174,0.001
11.0,640522.0585106383,803.3372626165166,290.2677917480469,-251.6162567138672,0.1948734924573967,798.9942512142784,287.1373596191406,-247.2268829345703,0.19287269016042263,250.60648389863343,250.18714684987174,0.001
12.0,593922.3371010638,775.2238842672236,271.6473388671875,-226.55174255371094,0.25023944139698806,771.4935359117816,268.8002624511719,-222.6927032470703,0.2474778002132979,250.60648389863343,250.18714684987174,0.001
