epoch,train_loss,train_rmse,train_mae,train_bias,train_r2,val_rmse,val_mae,val_bias,val_r2,val_teacher_rmse,train_teacher_rmse,lr
1.0,1046277.6276595745,1042.6397303502279,535.7553100585938,-534.40283203125,-0.35624091200685104,1036.1435356965646,533.0576782226562,-531.6863403320312,-0.3573585311671723,250.60648389863343,250.18714684987174,0.001
2.0,1013821.5066489362,1025.5028788371333,508.17999267578125,-500.1626892089844,-0.3120248747831189,1018.9892990510631,505.40704345703125,-497.4375915527344,-0.31278613026303614,250.60648389863343,250.18714684987174,0.001
3.0,974371.6489361703,1006.1114685390481,484.3705749511719,-459.6617126464844,-0.2628753901901404,999.5814210799955,480.9231262207031,-456.90643310546875,-0.2632551691285019,250.60648389863343,250.18714684987174,0.001
4.0,933896.027925532,984.4287002897447,451.0762634277344,-435.853271484375,-0.20902932468590607,977.931427554985,447.4677429199219,-432.4849853515625,-0.20912594302916632,250.60648389863343,250.18714684987174,0.001
5.0,889052.1755319149,961.4127929676529,423.5951232910156,-403.05718994140625,-0.1531560840103796,954.9666773624988,419.2779846191406,-399.48138427734375,-0.15300494069808468,250.60648389863343,250.18714684987174,0.001
6.0,843682.5026595745,937.0347845829277,398.06854248046875,-376.4284362792969,-0.09541763246585377,930.699218633069,392.96661376953125,-372.34027099609375,-0.09514955683912829,250.60648389863343,250.18714684987174,0.001
7.0,797726.1555851063,911.6057602256028,372.6029357910156,-346.604248046875,-0.03677000162431443,905.4688795407459,366.9638977050781,-342.10107421875,-0.03657752925943902,250.60648389863343,250.18714684987174,0.001
8.0,749339.9574468085,885.518868527531,350.1291198730469,-317.6110534667969,0.02171827600668219,879.6433961909986,344.47894287109375,-312.5683898925781,0.021709071492415966,250.60648389863343,250.18714684987174,0.001
9.0,703468.7087765958,858.7785881282604,330.8092346191406,-293.827880859375,0.07990914003343663,853.3095440582406,325.8005676269531,-288.8760070800781,0.07940642524809116,250.60648389863343,250.18714684987174,0.001
10.0,655424.9953457447,831.3742687156274,311.0017395019531,-270.6534729003906,0.1376938989690174,826.3152357194501,306.10614013671875,-266.0782470703125,0.13673078470658984,250.60648389863343,250.18714684987174,0.001
11.0,610150.7932180851,803.5556968385516,291.9294738769531,-254.6438446044922,0.19443559146514833,798.9265840672838,287.4344177246094,-250.45216369628906,0.19300939624938285,250.60648389863343,250.18714684987174,0.001
12.0,564561.7932180851,775.4525394282407,273.5766906738281,-228.240966796875,0.2497970868522813,771.3607076853303,269.54779052734375,-224.50210571289062,0.24773690176054364,250.60648389863343,250.18714684987174,0.001
13.0,521598.6256648936,747.3957969891826,256.160400390625,-208.80264282226562,0.30310138135936693,743.9678305034947,252.50697326660156,-205.1892547607422,0.3002175494015852,250.60648389863343,250.18714684987174,0.001
14.0,478746.06515957444,719.4343489413975,240.85723876953125,-188.0404815673828,0.3542704823404529,716.6757400243871,237.37249755859375,-184.86289978027344,0.3506181587225755,250.60648389863343,250.18714684987174,0.001
15.0,439687.2367021277,691.9016300544359,225.0925750732422,-177.021728515625,0.4027488306668424,689.850269438272,221.99874877929688,-174.06350708007812,0.39832161540931776,250.60648389863343,250.18714684987174,0.001
16.0,402433.73138297873,664.4898803221867,209.61801147460938,-157.34031677246094,0.4491351722912367,663.1522381212709,206.96482849121094,-154.1900177001953,0.4439917795828605,250.60648389863343,250.18714684987174,0.001
17.0,365940.09375,637.7681330018132,197.5592041015625,-134.53114318847656,0.4925492113558736,637.2199793573276,195.35252380371094,-131.94827270507812,0.4866264354539699,250.60648389863343,250.18714684987174,0.001
18.0,332159.5625,611.7802258417807,185.06788635253906,-123.48639678955078,0.5330620501815867,612.013253018531,183.26736450195312,-121.0726089477539,0.5264385008225423,250.60648389863343,250.18714684987174,0.001
19.0,300820.9498005319,586.5973627258094,174.8806610107422,-112.57996368408203,0.5707122325798284,587.8206223786067,173.63330078125,-111.1478042602539,0.5631378994232519,250.60648389863343,250.18714684987174,0.001
20.0,271414.0581781915,561.982705356421,165.14881896972656,-102.77214813232422,0.6059836872706128,563.7963023122096,164.51007080078125,-101.68701934814453,0.5981174219603128,250.60648389863343,250.18714684987174,0.001
21.0,244193.84142287233,538.8386222802404,158.3321075439453,-90.44840240478516,0.6377688995225197,541.2963744873781,157.9815673828125,-90.26842498779297,0.6295539488472652,250.60648389863343,250.18714684987174,0.001
22.0,219985.2736037234,515.93645398267,149.44436645507812,-81.56632995605469,0.6679062287223518,518.9591436842804,149.1120147705078,-82.03572082519531,0.6594969003054214,250.60648389863343,250.18714684987174,0.001
23.0,197341.98969414894,494.52486174816823,144.0968780517578,-71.12556457519531,0.6948983462946206,497.90113089838843,144.1412353515625,-71.48870849609375,0.686569714297693,250.60648389863343,250.18714684987174,0.001
24.0,176617.8512300532,474.4965450866384,137.87110900878906,-64.68869018554688,0.7191112080106581,478.49537018715085,138.12330627441406,-65.76215362548828,0.7105255661954231,250.60648389863343,250.18714684987174,0.001
25.0,157443.0352393617,454.44051433701,131.40353393554688,-64.45176696777344,0.7423546037837783,459.4169313004231,132.0348358154297,-65.61507415771484,0.7331490665329132,250.60648389863343,250.18714684987174,0.001
