epoch,train_loss,train_rmse,train_mae,train_bias,train_r2,val_rmse,val_mae,val_bias,val_r2,val_teacher_rmse,train_teacher_rmse,lr
1.0,1009038.5212765958,1005.6217776988251,481.3565979003906,-450.0164489746094,-0.25001132237534973,977.5218616083424,473.43707275390625,-440.984130859375,-0.2552142586061823,244.14115486523167,251.78373587017313,0.001
2.0,900272.9375,947.7211628538428,408.7529296875,-379.70770263671875,-0.11021160934300234,918.9472328684835,400.7861328125,-372.971435546875,-0.10929244438765617,244.14115486523167,251.78373587017313,0.001
3.0,784930.1077127659,886.1947621478075,348.7346496582031,-311.6327819824219,0.029259912097917118,856.7974936447958,341.6958312988281,-304.6448974609375,0.035679762630352,244.14115486523167,251.78373587017313,0.001
4.0,674736.6230053192,823.0823940599623,303.1934814453125,-262.3431396484375,0.16260332652136178,793.0639263438982,296.4947204589844,-256.0954284667969,0.17380740558390828,244.14115486523167,251.78373587017313,0.001
5.0,569918.2878989362,759.2639965633194,260.7491760253906,-211.52967834472656,0.28742559256041,728.4227865581443,254.93914794921875,-206.99240112304688,0.3030013255838869,244.14115486523167,251.78373587017313,0.001
6.0,473380.94946808513,697.0258287232939,225.77664184570312,-174.8095245361328,0.399459432549898,665.4240025700085,221.64263916015625,-171.24566650390625,0.4183498682441621,244.14115486523167,251.78373587017313,0.001
7.0,387210.47872340423,637.5779540172418,194.67257690429688,-141.04249572753906,0.4975287813556074,604.6011067994333,191.4645538330078,-138.9929656982422,0.5198214211035641,244.14115486523167,251.78373587017313,0.001
8.0,313009.5083111702,581.8704235306003,170.35182189941406,-108.69985961914062,0.5814983522699095,547.1594862198813,166.97581481933594,-108.27679443359375,0.6067282303966094,244.14115486523167,251.78373587017313,0.001
9.0,251482.42420212767,530.4954600320086,152.5889892578125,-87.91524505615234,0.6521372305106496,494.46879954555845,148.95840454101562,-87.49472045898438,0.6788242900576571,244.14115486523167,251.78373587017313,0.001
10.0,198668.68184840426,484.26449641977865,139.6017608642578,-69.51827239990234,0.7101255968622069,447.37779988476603,136.1811065673828,-69.11569213867188,0.7370859682644921,244.14115486523167,251.78373587017313,0.001
11.0,158939.7495013298,444.91469142997886,127.21468353271484,-47.35113525390625,0.7553202091704594,407.8912928020223,124.18993377685547,-47.0955924987793,0.7814485081275941,244.14115486523167,251.78373587017313,0.001
12.0,124894.56017287234,410.0530108679102,119.98904418945312,-36.59379196166992,0.7921621614031575,372.35472437231493,117.2312240600586,-36.92546081542969,0.8178711928658767,244.14115486523167,251.78373587017313,0.001
13.0,98864.02285571808,379.9614834303562,110.07276916503906,-30.353015899658203,0.8215470399058304,342.7792962896935,107.7110824584961,-30.90105438232422,0.8456544644772716,244.14115486523167,251.78373587017313,0.001
14.0,78335.29064162234,353.5372700905696,102.48876953125,-29.99970054626465,0.8455047913167552,316.80211403971714,100.9723129272461,-31.025619506835938,0.8681618657843582,244.14115486523167,251.78373587017313,0.001
15.0,62866.9805518617,332.7557982531087,98.67407989501953,-20.43975067138672,0.8631339067947152,297.3258782475372,97.47130584716797,-21.361730575561523,0.8838737700120017,244.14115486523167,251.78373587017313,0.001
16.0,50522.086269946805,316.87654306927305,93.40082550048828,-11.159693717956543,0.8758848518047425,283.0406967098604,92.70193481445312,-12.101730346679688,0.8947644014841901,244.14115486523167,251.78373587017313,0.001
