epoch,train_loss,mean_beta,train_rmse,val_rmse,val_mae,val_bias,val_r2,val_teacher_rmse,lr
1.0,1084005.1010638298,0.7842219332431225,1031.862721184986,1003.996960625299,503.9594421386719,-496.8164978027344,-0.3241271863667339,244.14115486523167,0.001
2.0,1027818.9015957447,0.7842128073915522,1000.2068114906159,972.0553957154584,466.6590576171875,-432.2135925292969,-0.24121477556020432,244.14115486523167,0.001
3.0,953712.5478723404,0.7844395421920939,964.5043638622486,935.9389964001017,415.7120361328125,-395.0185546875,-0.1506943793462694,244.14115486523167,0.001
4.0,884520.4135638297,0.7844348930298014,926.4613644768848,897.4998738792249,376.22216796875,-350.51220703125,-0.05811701639155897,244.14115486523167,0.001
5.0,813103.8138297872,0.7843403866950501,886.966300876373,857.6022265785504,341.3865966796875,-304.91986083984375,0.03386746814635333,244.14115486523167,0.001
6.0,742121.9680851063,0.7842825917487449,846.3188243447654,816.5920560098891,311.1322021484375,-276.98541259765625,0.1240582883157959,244.14115486523167,0.001
7.0,671435.565824468,0.7843597442545789,804.7106783928999,774.5910531267866,283.2477722167969,-244.90077209472656,0.2118482231467187,244.14115486523167,0.001
8.0,607014.3816489362,0.784181627821415,762.7881603565977,732.2310842077408,256.6353454589844,-208.36297607421875,0.2956942583254589,244.14115486523167,0.001
9.0,540071.21875,0.7843132107815844,721.4295642329837,690.5269595477072,234.72227478027344,-184.0766143798828,0.3736368721634862,244.14115486523167,0.001
10.0,481066.12300531915,0.7842330323888901,680.6648179072889,649.2230891517397,211.62892150878906,-163.1940460205078,0.4463276702403268,244.14115486523167,0.001
11.0,428170.6170212766,0.784331312839021,641.5078585503871,609.3808356540276,192.5338134765625,-140.0120391845703,0.5121992201645558,244.14115486523167,0.001
12.0,378246.91555851063,0.7844246384945321,604.6073231884233,571.782319824951,177.4297637939453,-115.52783203125,0.5705364092717122,244.14115486523167,0.001
13.0,337106.22240691487,0.7843325176137559,570.2151868586227,536.7635285911682,164.59140014648438,-102.89595031738281,0.6215304841395135,244.14115486523167,0.001
14.0,295708.97739361704,0.784442294151225,536.6880710491733,503.24444988243476,152.7832794189453,-82.4825439453125,0.6673229099560469,244.14115486523167,0.001
15.0,261609.9335106383,0.7842911240902353,505.7359945459622,472.1786401259635,141.8267059326172,-76.71517944335938,0.7071281838405099,244.14115486523167,0.001
16.0,231683.54122340426,0.7842444637988476,476.5222078295088,444.69760514913474,134.07449340820312,-68.23482513427734,0.7402267143117319,244.14115486523167,0.001
17.0,205668.61968085106,0.7843246295097026,450.6554445044007,419.55321038294426,125.66539764404297,-61.75984573364258,0.768772755673227,244.14115486523167,0.001
18.0,184221.2034574468,0.7842632823802055,428.003717121403,397.22458259666354,120.5794677734375,-53.34135437011719,0.7927296690075104,244.14115486523167,0.001
19.0,166298.02609707447,0.7843122735936591,407.2596340205212,378.2903452192497,114.5349349975586,-46.21000289916992,0.8120183657737998,244.14115486523167,0.001
20.0,149770.35272606384,0.784337118585059,389.0922058835082,361.59799949310855,111.3912353515625,-34.76200485229492,0.8282420118448223,244.14115486523167,0.001
21.0,135528.71318151595,0.7843914158800815,373.58458446395656,347.63418988858893,106.74962615966797,-35.718833923339844,0.8412514117267159,244.14115486523167,0.001
22.0,125876.9370844415,0.7842682904385506,359.08468415521855,336.1675433787613,103.86067199707031,-39.07929992675781,0.851551276619421,244.14115486523167,0.001
23.0,115735.31898271276,0.78419429063797,346.4125402020514,323.43778394327086,101.55687713623047,-29.1073055267334,0.8625811177560959,244.14115486523167,0.001
