epoch,train_loss,train_rmse,train_mae,train_bias,train_r2,val_rmse,val_mae,val_bias,val_r2,val_teacher_rmse,train_teacher_rmse,lr
1.0,1103068.506648936,1042.6424685996255,535.7598876953125,-534.4076538085938,-0.35624803571531705,1036.1463914483227,533.0625,-531.691162109375,-0.357366013304965,250.60648389863343,250.18714684987174,0.001
2.0,1070838.1555851065,1025.5058754825359,508.18804931640625,-500.1700439453125,-0.31203254259007407,1018.9923717401269,505.41400146484375,-497.4425964355469,-0.31279404749959827,250.60648389863343,250.18714684987174,0.001
3.0,1031959.1861702128,1006.1309329598679,484.5760498046875,-459.3902282714844,-0.26292425431023414,999.6032921315792,481.16204833984375,-456.61676025390625,-0.2633104503104964,250.60648389863343,250.18714684987174,0.001
4.0,993003.965425532,984.4268611139626,451.1335754394531,-436.6105651855469,-0.2090248071106342,977.9429069807344,447.6346130371094,-433.4203796386719,-0.20915432979036286,250.60648389863343,250.18714684987174,0.001
5.0,947494.1515957447,961.3836713002177,423.20318603515625,-403.46514892578125,-0.15308622573593178,954.9668044854802,419.3388977050781,-399.9454345703125,-0.15300524766887014,250.60648389863343,250.18714684987174,0.001
6.0,900983.6609042553,936.9878609317198,398.117431640625,-375.075927734375,-0.09530792531567878,930.7126834838276,393.7801513671875,-371.148681640625,-0.09518124512620241,250.60648389863343,250.18714684987174,0.001
7.0,856688.8417553192,911.4894478873169,371.7041015625,-347.86065673828125,-0.03650545426098417,905.4524556691588,367.16009521484375,-343.3102722167969,-0.03653992562177755,250.60648389863343,250.18714684987174,0.001
8.0,807197.9468085107,885.380192071318,348.8008728027344,-315.2182922363281,0.02202465913327456,879.6610220122191,344.4344482421875,-310.31005859375,0.021669866164809592,250.60648389863343,250.18714684987174,0.001
9.0,761741.7872340425,858.7270062678303,330.130126953125,-295.7597351074219,0.08001966578164244,853.481117952198,326.6212158203125,-291.16693115234375,0.07903618280826341,250.60648389863343,250.18714684987174,0.001
10.0,713416.2114361703,831.3478048310835,309.68768310546875,-270.5519714355469,0.13774879507721072,826.6069578088628,306.929931640625,-266.2221374511719,0.13612114048814294,250.60648389863343,250.18714684987174,0.001
11.0,670826.0631648937,803.4778126014311,290.171630859375,-248.7704620361328,0.19459174175839655,799.3208691265077,288.12225341796875,-244.14820861816406,0.19221267009388732,250.60648389863343,250.18714684987174,0.001
12.0,623289.9627659575,775.6114933625474,271.9555358886719,-234.2595672607422,0.2494894989076033,772.1544329977341,270.57318115234375,-230.5165252685547,0.2461879572582668,250.60648389863343,250.18714684987174,0.001
13.0,580994.8863031915,747.548393882956,253.40432739257812,-211.0325927734375,0.3028167786865379,744.9452524982896,252.9137420654297,-206.9583740234375,0.2983775987003686,250.60648389863343,250.18714684987174,0.001
14.0,537854.1136968085,720.0694223309379,238.71531677246094,-184.67660522460938,0.35312995677733194,718.203115761657,238.4757537841797,-181.01463317871094,0.3478472905988712,250.60648389863343,250.18714684987174,0.001
15.0,499139.70611702127,692.7661467471554,223.08108520507812,-184.35472106933594,0.4012553924171207,692.0445807773225,223.9781036376953,-181.08187866210938,0.3944878284229103,250.60648389863343,250.18714684987174,0.001
16.0,462726.56848404254,666.385244987438,210.53106689453125,-157.30877685546875,0.4459881603626382,666.755947235576,212.10440063476562,-153.02044677734375,0.4379324284468784,250.60648389863343,250.18714684987174,0.001
17.0,427924.1981382979,640.9154488547721,194.2363739013672,-144.23719787597656,0.487528425257857,642.4360881613119,196.53102111816406,-140.40203857421875,0.4781873645603967,250.60648389863343,250.18714684987174,0.001
18.0,395552.80984042556,615.8999344911398,182.6043701171875,-128.816650390625,0.5267521855523396,618.9951830676313,186.423828125,-125.03643035888672,0.5155719615059327,250.60648389863343,250.18714684987174,0.001
19.0,367007.54321808513,591.8958350157071,172.9532012939453,-116.48297119140625,0.5629220784798519,595.7082726234734,177.1202392578125,-113.48062133789062,0.5513352028217183,250.60648389863343,250.18714684987174,0.001
20.0,337144.69780585106,569.3929346346363,165.08135986328125,-107.1951675415039,0.595524287312369,574.5361685200918,169.9796600341797,-104.48524475097656,0.5826605101679023,250.60648389863343,250.18714684987174,0.001
21.0,312977.7144281915,548.3602874342054,155.4790802001953,-101.0074462890625,0.6248540243152909,554.5009377816561,161.106689453125,-99.65409088134766,0.6112599348651989,250.60648389863343,250.18714684987174,0.001
22.0,290515.9541223404,527.7348690907949,149.4202117919922,-84.58198547363281,0.6525439470501646,535.0623305095938,155.4447479248047,-83.18757629394531,0.6380375769547861,250.60648389863343,250.18714684987174,0.001
23.0,269115.1416223404,508.4334965543886,144.0839080810547,-74.1797866821289,0.6774948819695983,516.5233362897245,150.44158935546875,-73.56290435791016,0.6626857968717221,250.60648389863343,250.18714684987174,0.001
24.0,251221.95246010637,490.1062486990337,135.9670867919922,-76.3560791015625,0.700326196148414,500.0017246980087,143.25181579589844,-76.25627136230469,0.6839194750708589,250.60648389863343,250.18714684987174,0.001
25.0,233491.30119680852,474.0643213671293,130.9405517578125,-72.01771545410156,0.7196227038449527,485.06422908737323,138.6367950439453,-71.58551025390625,0.7025231110461267,250.60648389863343,250.18714684987174,0.001
26.0,218514.16123670212,458.3033220636245,125.5321044921875,-69.47018432617188,0.73795594471955,470.41861527488146,134.089111328125,-69.58458709716797,0.7202154481224426,250.60648389863343,250.18714684987174,0.001
27.0,206070.3434175532,444.46243051085986,122.21617126464844,-60.11378479003906,0.7535445565290638,458.07584437106703,130.99008178710938,-60.9407958984375,0.7347047252118301,250.60648389863343,250.18714684987174,0.001
