epoch,train_loss,train_rmse,train_mae,train_bias,train_r2,val_rmse,val_mae,val_bias,val_r2,val_teacher_rmse,train_teacher_rmse,lr
1.0,1039402.710106383,1031.8735099521462,512.66796875,-505.79632568359375,-0.3161261981443293,1004.0079083764434,503.9695739746094,-496.82635498046875,-0.3241560635337435,244.14115486523167,251.78373587017313,0.001
2.0,975325.3111702128,1000.2706024575083,474.9996337890625,-440.58575439453125,-0.2367434462142013,972.1200185377269,467.2166442871094,-431.6180419921875,-0.24137981444260248,244.14115486523167,251.78373587017313,0.001
3.0,907805.2619680851,964.5116017882561,423.7761535644531,-400.3251647949219,-0.1498985308210412,935.9487933176714,416.1579284667969,-393.1662292480469,-0.1507184692004735,244.14115486523167,251.78373587017313,0.001
4.0,835171.8736702128,926.4250971868737,383.47491455078125,-359.55126953125,-0.060877480352927504,897.4529753058272,375.8160095214844,-352.3310852050781,-0.05800643613756007,244.14115486523167,251.78373587017313,0.001
5.0,763868.147606383,886.9030535808115,348.3367614746094,-312.3084716796875,0.027707563367510235,857.5177213773693,341.25518798828125,-305.0897521972656,0.034057857581033524,244.14115486523167,251.78373587017313,0.001
6.0,693481.902925532,846.313628031555,319.196533203125,-283.8961486816406,0.11466572950588771,816.5481786564087,312.3623962402344,-277.739990234375,0.12415241847847769,244.14115486523167,251.78373587017313,0.001
7.0,624120.0644946808,804.731277392415,290.0337219238281,-246.46234130859375,0.19952758606670962,774.5010256290446,283.50048828125,-241.17445373535156,0.21203141970857653,244.14115486523167,251.78373587017313,0.001
8.0,558080.4780585107,762.8670327519054,261.8253479003906,-215.69349670410156,0.28064659823141513,732.0598323939921,255.78976440429688,-210.9833984375,0.29602366125285384,244.14115486523167,251.78373587017313,0.001
9.0,493584.09906914894,721.539223376256,238.7232208251953,-193.22572326660156,0.35647637348251304,690.255791374647,233.84080505371094,-189.94290161132812,0.3741287179717323,244.14115486523167,251.78373587017313,0.001
10.0,432889.45013297873,680.9066232422671,216.1842041015625,-165.86441040039062,0.4269140987008163,648.8604290425186,212.29269409179688,-162.93763732910156,0.4469460671775227,244.14115486523167,251.78373587017313,0.001
